row_key,id_,class_orig
14056,46907590,0.0
14057,46907483,0.0
14058,46907044,0.0
14059,46906896,0.0
14060,46906844,0.0
14061,46906544,0.0
14062,46905712,0.0
14063,46903023,0.0
14064,46901499,0.0
14065,46900330,0.0
14066,46900225,0.0
14067,46900130,0.0
14068,46899354,0.0
14069,46897657,0.0
14070,46897549,0.0
14071,46897395,0.0
14072,46896007,0.0
14073,46895047,0.0
14074,46894700,0.0
14075,46890723,0.0
14076,46890531,0.0
14077,46889150,0.0
14078,46888071,0.0
14079,46887701,0.0
14080,46887336,0.0
14081,46886486,0.0
14082,46886205,0.0
14083,46886048,0.0
14084,46885362,0.0
14085,46884800,-1.0
14086,46884468,0.0
14087,46883736,0.0
14088,46883413,0.0
14089,46881772,0.0
14090,46881757,0.0
14091,46881385,0.0
14092,46880064,0.0
14093,46879828,0.0
14094,46878723,0.0
14095,46878083,0.0
14096,46877994,0.0
14097,46876730,0.0
14098,46876149,0.0
14099,46876127,0.0
14100,46875916,0.0
14101,46875882,0.0
14102,46875829,0.0
14103,46874134,0.0
14104,46873478,0.0
14105,46872895,0.0
14106,46872381,0.0
14107,46872229,0.0
14108,46870307,0.0
14109,46865595,0.0
14110,46864444,0.0
14111,46864072,0.0
14112,46862657,0.0
14113,46858204,0.0
14114,46855328,0.0
14115,46850973,0.0
14116,46847983,0.0
14117,46838395,0.0
14118,46836941,0.0
14119,46836875,0.0
14120,46836685,0.0
14121,46835690,0.0
14122,46833125,0.0
14123,46832673,0.0
14124,46830200,0.0
14125,46829352,0.0
14126,46829008,0.0
14127,46827567,0.0
14128,46827492,0.0
14129,46824984,0.0
14130,46824400,0.0
14131,46821787,0.0
14132,46812658,0.0
14133,46810356,0.0
14134,46809468,0.0
14135,46808254,0.0
14136,46805974,0.0
14137,46804796,-1.0
14138,46804639,0.0
14139,46797848,0.0
14140,46791145,0.0
14141,46789204,0.0
14142,46777119,0.0
14143,46776997,-1.0
14144,46776649,0.0
14145,46776460,0.0
14146,46776347,0.0
14147,46768192,0.0
14148,46762424,0.0
14149,46761662,0.0
14150,46758294,0.0
14151,46757072,0.0
14152,46756954,0.0
14153,46756566,0.0
14154,46755096,0.0
14155,46752408,0.0
14156,46747207,0.0
14157,46746088,0.0
14158,46744853,0.0
14159,46743318,-1.0
14160,46741496,0.0
14161,46741486,0.0
14162,46740776,0.0
14163,46740356,0.0
14164,46737905,0.0
14165,46734649,0.0
14166,46734338,-1.0
14167,46733721,0.0
14168,46729777,0.0
14169,46727697,-1.0
14170,46725069,0.0
14171,46718316,0.0
14172,46714184,-1.0
14173,46713376,0.0
14174,46712162,0.0
14175,46709782,0.0
14176,46705567,0.0
14177,46705442,0.0
14178,46702849,0.0
14179,46693017,
14180,46692120,0.0
14181,46691991,0.0
14182,46691439,0.0
14183,46684942,1.0
14184,46681447,0.0
14185,46676173,0.0
14186,46676106,0.0
14187,46674246,0.0
14188,46673829,0.0
14189,46669812,0.0
14190,46668691,0.0
14191,46668012,0.0
14192,46663639,0.0
14193,46661442,0.0
14194,46653381,0.0
14195,46648523,0.0
14196,46642284,0.0
14197,46642269,0.0
14198,46641086,0.0
14199,46639467,0.0
14200,46639234,0.0
14201,46639169,0.0
14202,46635769,-1.0
14203,46628166,0.0
14204,46627836,0.0
14205,46624879,0.0
14206,46622990,0.0
14207,46621188,0.0
14208,46620884,-1.0
14209,46617595,0.0
14210,46599943,1.0
14211,46589609,0.0
14212,46580079,0.0
14213,46578003,0.0
14214,46577969,0.0
14215,46577243,0.0
14216,46573396,0.0
14217,46571066,0.0
14218,46558765,-1.0
14219,46551649,-2.0
14220,46547728,0.0
14221,46546339,0.0
14222,46545724,0.0
14223,46544689,0.0
14224,46541377,0.0
14225,46536039,0.0
14226,46532902,0.0
14227,46508233,0.0
14228,46499034,0.0
14229,46497928,0.0
14230,46479300,0.0
14231,46475290,0.0
14232,46467256,0.0
14233,46465813,0.0
14234,46451571,0.0
14235,46450934,0.0
14236,46445132,0.0
14237,46411284,0.0
14238,46391388,2.0
14239,46380023,0.0
14240,46378959,0.0
14241,46372372,-1.0
14242,46363258,0.0
14243,46360190,0.0
14244,46360183,0.0
14245,46351486,0.0
14246,46341803,-1.0
14247,46338894,-1.0
14248,46329552,0.0
14249,46317454,0.0
14250,46313743,0.0
14251,46312948,-2.0
14252,46298672,-1.0
14253,46296012,-1.0
14254,46286890,0.0
14255,46286172,0.0
14256,46286081,0.0
14257,46286055,0.0
14258,46286002,0.0
14259,46284750,0.0
14260,46282774,0.0
14261,46282716,0.0
14262,46280861,0.0
14263,46275234,0.0
14264,46272605,0.0
14265,46255875,0.0
14266,46255046,0.0
14267,46248406,0.0
14268,46245498,0.0
14269,46241015,0.0
14270,46239963,0.0
14271,46237550,0.0
14272,46237149,0.0
14273,46237093,0.0
14274,46237058,0.0
14275,46231291,0.0
14276,46231206,0.0
14277,46229085,0.0
14278,46228961,0.0
14279,46227216,0.0
14280,46227087,0.0
14281,46225930,0.0
14282,46222261,0.0
14283,46216581,0.0
14284,46212234,0.0
14285,46211486,0.0
14286,46210153,0.0
14287,46204373,-1.0
14288,46200936,
14289,46200859,0.0
14290,46195000,0.0
14291,46192799,0.0
14292,46186217,0.0
14293,46185277,0.0
14294,46185091,0.0
14295,46184825,0.0
14296,46184791,0.0
14297,46184736,0.0
14298,46184511,0.0
14299,46184254,-1.0
14300,46183999,0.0
14301,46183929,0.0
14302,46183496,1.0
14303,46182740,0.0
14304,46180274,0.0
14305,46180164,0.0
14306,46180041,-1.0
14307,46179489,0.0
14308,46177957,0.0
14309,46177791,0.0
14310,46177258,-1.0
14311,46176593,0.0
14312,46176363,0.0
14313,46176184,0.0
14314,46175730,0.0
14315,46175325,0.0
14316,46171159,-1.0
14317,46170747,-1.0
14318,46170059,0.0
14319,46158083,0.0
14320,46155671,0.0
14321,46155116,0.0
14322,46155018,0.0
14323,46154826,0.0
14324,46153628,0.0
14325,46148809,0.0
14326,46135933,0.0
14327,46135235,0.0
14328,46134304,0.0
14329,46128587,0.0
14330,46127012,0.0
14331,46118047,0.0
14332,46115857,0.0
14333,46115328,0.0
14334,46115161,0.0
14335,46111365,0.0
14336,46111294,0.0
14337,46096646,0.0
14338,46096366,0.0
14339,46096315,0.0
14340,46078085,0.0
14341,46073092,0.0
14342,46046573,0.0
14343,46044995,0.0
14344,46041284,0.0
14345,46037258,0.0
14346,46037102,0.0
14347,46037005,0.0
14348,46036894,-1.0
14349,46036762,0.0
14350,46036412,0.0
14351,46036373,0.0
14352,46033036,0.0
14353,46033025,0.0
14354,46029970,0.0
14355,46028152,0.0
14356,46012201,0.0
14357,45998171,0.0
14358,45978358,0.0
14359,45969209,0.0
14360,45960648,0.0
14361,45943283,0.0
14362,45933569,0.0
14363,45919578,0.0
14364,45913539,0.0
14365,45912318,0.0
14366,45907898,0.0
14367,45904821,0.0
14368,45903944,0.0
14369,45898880,0.0
14370,45897667,-1.0
14371,45891996,0.0
14372,45872859,0.0
14373,45865999,1.0
14374,45865092,0.0
14375,45860039,0.0
14376,45859676,0.0
14377,45859601,-1.0
14378,45858333,0.0
14379,45858195,0.0
14380,45858169,0.0
14381,45849069,0.0
14382,45840817,-1.0
14383,45835576,1.0
14384,45822796,0.0
14385,45805445,0.0
14386,45803990,0.0
14387,45803185,0.0
14388,45802682,-1.0
14389,45801839,0.0
14390,45799806,0.0
14391,45799777,0.0
14392,45795989,2.0
14393,45794777,0.0
14394,45788648,0.0
14395,45788484,0.0
14396,45787424,0.0
14397,45787109,0.0
14398,45782092,0.0
14399,45769987,0.0
14400,45758343,0.0
14401,45753805,0.0
14402,45736367,0.0
14403,45736338,0.0
14404,45733567,0.0
14405,45725440,0.0
14406,45725392,0.0
14407,45722512,0.0
14408,45707735,0.0
14409,45707710,0.0
14410,45701329,0.0
14411,45683961,0.0
14412,45683496,0.0
14413,45679997,0.0
14414,45676818,0.0
14415,45670478,0.0
14416,45669003,0.0
14417,45668577,0.0
14418,45663358,0.0
14419,45660367,0.0
14420,45656656,0.0
14421,45656645,0.0
14422,45652728,0.0
14423,45651717,0.0
14424,45648518,0.0
14425,45645584,0.0
14426,45644609,0.0
14427,45642997,0.0
14428,45640687,0.0
14429,45638577,0.0
14430,45634518,0.0
14431,45626807,0.0
14432,45624943,0.0
14433,45623038,0.0
14434,45622744,0.0
14435,45622733,1.0
14436,45622586,0.0
14437,45622465,0.0
14438,45622343,0.0
14439,45622217,0.0
14440,45622118,0.0
14441,45622057,0.0
14442,45622019,0.0
14443,45621985,0.0
14444,45621918,0.0
14445,45621853,0.0
14446,45621844,0.0
14447,45621794,0.0
14448,45621777,0.0
14449,45618474,0.0
14450,45617955,0.0
14451,45610508,0.0
14452,45607968,0.0
14453,45603027,0.0
14454,45598371,0.0
14455,45596983,0.0
14456,45595455,0.0
14457,45595224,0.0
14458,45595201,0.0
14459,45595051,0.0
14460,45594342,0.0
14461,45582780,0.0
14462,45582688,0.0
14463,45581420,-1.0
14464,45564818,0.0
14465,45549377,0.0
14466,45545257,0.0
14467,45544186,0.0
14468,45543299,-1.0
14469,45541579,0.0
14470,45541556,0.0
14471,45539550,0.0
14472,45535588,0.0
14473,45534790,0.0
14474,45533582,0.0
14475,45505209,0.0
14476,45500471,0.0
14477,45488733,0.0
14478,45488644,0.0
14479,45486108,0.0
14480,45479228,1.0
14481,45476990,0.0
14482,45475154,0.0
14483,45475038,0.0
14484,45474777,0.0
14485,45463991,0.0
14486,45460861,0.0
14487,45460765,0.0
14488,45444506,0.0
14489,45444422,0.0
14490,45444220,0.0
14491,45441806,0.0
14492,45441376,0.0
14493,45437917,0.0
14494,45437804,0.0
14495,45407742,1.0
14496,45407475,0.0
14497,45407381,0.0
14498,45404483,0.0
14499,45402932,0.0
14500,45402072,0.0
14501,45401795,0.0
14502,45401360,0.0
14503,45395776,0.0
14504,45392246,0.0
14505,45391871,0.0
14506,45391276,0.0
14507,45389463,0.0
14508,45389432,0.0
14509,45382121,0.0
14510,45378487,0.0
14511,45378157,0.0
14512,45377063,-2.0
14513,45375365,1.0
14514,45371348,0.0
14515,45360678,0.0
14516,45359956,0.0
14517,45355685,0.0
14518,45355496,-1.0
14519,45352514,0.0
14520,45352148,0.0
14521,45352122,0.0
14522,45349767,0.0
14523,45349713,0.0
14524,45347870,0.0
14525,45347558,0.0
14526,45347432,0.0
14527,45343075,0.0
14528,45341981,0.0
14529,45335834,0.0
14530,45335051,0.0
14531,45334397,0.0
14532,45331160,0.0
14533,45330434,0.0
14534,45328234,0.0
14535,45327866,0.0
14536,45326875,0.0
14537,45326839,0.0
14538,45324009,0.0
14539,45322125,0.0
14540,45309883,0.0
14541,45267842,0.0
14542,45264961,0.0
14543,45264840,0.0
14544,45262347,0.0
14545,45262020,0.0
14546,45258410,0.0
14547,45258291,0.0
14548,45250782,0.0
14549,45241091,0.0
14550,45216925,0.0
14551,45211548,0.0
14552,45210954,0.0
14553,45208894,0.0
14554,45208539,0.0
14555,45203508,0.0
14556,45203429,0.0
14557,45203230,0.0
14558,45196240,0.0
14559,45195862,0.0
14560,45189528,0.0
14561,45168976,-1.0
14562,45165908,0.0
14563,45149286,0.0
14564,45146972,0.0
14565,45145781,0.0
14566,45136821,0.0
14567,45134458,0.0
14568,45129474,0.0
14569,45122735,0.0
14570,45116089,0.0
14571,45105974,0.0
14572,45098589,0.0
14573,45097662,0.0
14574,45094534,0.0
14575,45093117,0.0
14576,45093011,-1.0
14577,45089346,0.0
14578,45084881,0.0
14579,45076546,0.0
14580,45072615,0.0
14581,45066529,0.0
14582,45063933,-1.0
14583,45057866,-1.0
14584,45057613,0.0
14585,45056844,-1.0
14586,45055608,0.0
14587,45054904,0.0
14588,45054023,0.0
14589,45054010,0.0
14590,45053947,0.0
14591,45053911,1.0
14592,45049979,0.0
14593,45045394,0.0
14594,45037368,0.0
14595,45022178,0.0
14596,45007727,0.0
14597,45007701,0.0
14598,45007651,0.0
14599,45004978,0.0
14600,45000723,0.0
14601,44994065,0.0
14602,44993900,-1.0
14603,44992265,0.0
14604,44982271,0.0
14605,44980317,0.0
14606,44977347,0.0
14607,44975627,0.0
14608,44971283,0.0
14609,44965498,0.0
14610,44943152,0.0
14611,44939266,0.0
14612,44933336,-1.0
14613,44928122,0.0
14614,44917348,0.0
14615,44917200,0.0
14616,44915597,0.0
14617,44914940,0.0
14618,44912369,0.0
14619,44906704,0.0
14620,44905311,0.0
14621,44903218,0.0
14622,44896645,0.0
14623,44891893,0.0
14624,44885832,0.0
14625,44870658,0.0
14626,44856668,0.0
14627,44840943,0.0
14628,44833387,0.0
14629,44823419,0.0
14630,44784437,0.0
14631,44773911,0.0
14632,44773231,0.0
14633,44771575,0.0
14634,44764274,0.0
14635,44764030,0.0
14636,44762618,0.0
14637,44736442,0.0
14638,44732094,0.0
14639,44731565,0.0
14640,44727783,0.0
14641,44718044,0.0
14642,44703891,0.0
14643,44698925,0.0
14644,44655438,0.0
14645,44655368,0.0
14646,44655349,0.0
14647,44648363,0.0
14648,44647726,0.0
14649,44636882,0.0
14650,44630999,0.0
14651,44629747,0.0
14652,44628908,0.0
14653,44628819,0.0
14654,44627202,0.0
14655,44624587,0.0
14656,44622746,-1.0
14657,44621312,0.0
14658,44620453,0.0
14659,44618609,0.0
14660,44618292,0.0
14661,44617289,0.0
14662,44613743,-1.0
14663,44611140,0.0
14664,44607287,-1.0
14665,44601601,1.0
14666,44600574,0.0
14667,44600313,0.0
14668,44600283,0.0
14669,44598871,-1.0
14670,44598860,0.0
14671,44597069,0.0
14672,44595786,0.0
14673,44594092,0.0
14674,44591568,0.0
14675,44591232,0.0
14676,44589248,0.0
14677,44589084,0.0
14678,44588376,0.0
14679,44588348,0.0
14680,44588258,0.0
14681,44587616,0.0
14682,44587573,0.0
14683,44587468,0.0
14684,44587432,0.0
14685,44587385,0.0
14686,44587356,0.0
14687,44587338,0.0
14688,44587272,0.0
14689,44587245,0.0
14690,44587206,0.0
14691,44587140,0.0
14692,44587118,0.0
14693,44587117,0.0
14694,44587113,0.0
14695,44587076,0.0
14696,44586824,0.0
14697,44586789,0.0
14698,44586408,0.0
14699,44585732,0.0
14700,44585499,0.0
14701,44585195,0.0
14702,44584946,0.0
14703,44584761,0.0
14704,44584556,0.0
14705,44584373,0.0
14706,44584128,0.0
14707,44582049,0.0
14708,44581661,0.0
14709,44579526,0.0
14710,44576468,0.0
14711,44576435,0.0
14712,44576320,0.0
14713,44573661,0.0
14714,44573251,-1.0
14715,44573134,0.0
14716,44571761,0.0
14717,44565762,0.0
14718,44565069,0.0
14719,44564700,0.0
14720,44564480,0.0
14721,44564058,0.0
14722,44563211,0.0
14723,44561909,0.0
14724,44561880,0.0
14725,44561847,0.0
14726,44559469,0.0
14727,44559455,0.0
14728,44556821,0.0
14729,44556332,0.0
14730,44555300,1.0
14731,44553739,0.0
14732,44553734,0.0
14733,44553644,0.0
14734,44551746,0.0
14735,44550406,0.0
14736,44549958,0.0
14737,44547001,0.0
14738,44536018,-1.0
14739,44534284,0.0
14740,44530537,0.0
14741,44516256,0.0
14742,44515367,0.0
14743,44512736,0.0
14744,44506213,0.0
14745,44492688,0.0
14746,44492649,0.0
14747,44488911,0.0
14748,44485708,0.0
14749,44483560,0.0
14750,44473990,0.0
14751,44472217,0.0
14752,44471113,0.0
14753,44467955,0.0
14754,44467710,0.0
14755,44448796,0.0
14756,44446257,0.0
14757,44436828,0.0
14758,44434788,0.0
14759,44432992,0.0
14760,44428299,0.0
14761,44424932,0.0
14762,44421346,0.0
14763,44420722,-1.0
14764,44419194,0.0
14765,44413176,0.0
14766,44411721,0.0
14767,44409736,0.0
14768,44406561,0.0
14769,44402747,0.0
14770,44387733,0.0
14771,44359233,1.0
14772,44356940,0.0
14773,44354708,0.0
14774,44342295,0.0
14775,44304114,0.0
14776,44294154,0.0
14777,44281914,0.0
14778,44281203,0.0
14779,44281052,0.0
14780,44281020,0.0
14781,44275094,0.0
14782,44260300,0.0
14783,44187843,0.0
14784,44171572,0.0
14785,44163160,0.0
14786,44156773,0.0
14787,44135100,0.0
14788,44135008,0.0
14789,44134944,0.0
14790,44134581,0.0
14791,44134440,0.0
14792,44134377,-1.0
14793,44125920,-1.0
14794,44114822,-1.0
14795,44112941,0.0
14796,44107829,0.0
14797,44102821,0.0
14798,44094057,0.0
14799,44072257,0.0
14800,44063084,0.0
14801,44049679,0.0
14802,44047009,0.0
14803,44046964,0.0
14804,44042390,0.0
14805,44025338,0.0
14806,44021868,0.0
14807,44021603,0.0
14808,44016073,0.0
14809,44015142,0.0
14810,43994389,-1.0
14811,43993695,0.0
14812,43984550,0.0
14813,43982558,0.0
14814,43982392,0.0
14815,43982366,0.0
14816,43982335,0.0
14817,43979359,0.0
14818,43978281,0.0
14819,43976791,0.0
14820,43966585,0.0
14821,43954554,0.0
14822,43951267,0.0
14823,43949943,0.0
14824,43949780,0.0
14825,43949761,0.0
14826,43948429,0.0
14827,43946200,-1.0
14828,43941267,0.0
14829,43940297,0.0
14830,43940233,0.0
14831,43938272,1.0
14832,43938244,1.0
14833,43937755,0.0
14834,43937686,0.0
14835,43937655,0.0
14836,43937540,0.0
14837,43924134,0.0
14838,43924119,0.0
14839,43924103,0.0
14840,43924080,0.0
14841,43920528,0.0
14842,43919819,0.0
14843,43913933,0.0
14844,43900360,0.0
14845,43899867,0.0
14846,43875834,-1.0
14847,43871722,0.0
14848,43869641,0.0
14849,43869189,0.0
14850,43868743,0.0
14851,43857144,0.0
14852,43847043,0.0
14853,43846773,0.0
14854,43846603,0.0
14855,43843699,0.0
14856,43834174,0.0
14857,43828848,0.0
14858,43828777,0.0
14859,43826841,0.0
14860,43823544,0.0
14861,43808271,0.0
14862,43801221,0.0
14863,43801154,-2.0
14864,43792495,-1.0
14865,43792326,0.0
14866,43791994,0.0
14867,43786432,0.0
14868,43786400,0.0
14869,43779419,0.0
14870,43779362,0.0
14871,43771872,0.0
14872,43771438,-1.0
14873,43771401,0.0
14874,43771341,0.0
14875,43771323,0.0
14876,43771304,-1.0
14877,43771291,0.0
14878,43769589,-1.0
14879,43767950,0.0
14880,43760125,0.0
14881,43758844,1.0
14882,43754252,0.0
14883,43754246,0.0
14884,43749172,0.0
14885,43748315,0.0
14886,43746170,0.0
14887,43741135,0.0
14888,43740615,0.0
14889,43739419,0.0
14890,43733191,0.0
14891,43733073,0.0
14892,43732466,0.0
14893,43731444,0.0
14894,43728496,0.0
14895,43725918,0.0
14896,43725714,0.0
14897,43725077,0.0
14898,43724744,0.0
14899,43724557,0.0
14900,43724471,0.0
14901,43724415,0.0
14902,43724112,0.0
14903,43724098,0.0
14904,43723426,0.0
14905,43722659,0.0
14906,43722351,0.0
14907,43721936,0.0
14908,43721705,0.0
14909,43721640,1.0
14910,43720048,0.0
14911,43718859,0.0
14912,43718824,0.0
14913,43701807,0.0
14914,43699243,0.0
14915,43697047,0.0
14916,43697029,0.0
14917,43695950,0.0
14918,43695345,-1.0
14919,43694587,0.0
14920,43694344,0.0
14921,43694318,0.0
14922,43692807,0.0
14923,43691769,0.0
14924,43690680,0.0
14925,43690642,0.0
14926,43685780,0.0
14927,43683899,0.0
14928,43677396,0.0
14929,43677279,0.0
14930,43675637,0.0
14931,43675540,0.0
14932,43672367,0.0
14933,43671779,-1.0
14934,43658157,0.0
14935,43658104,0.0
14936,43657518,0.0
14937,43654849,0.0
14938,43653517,0.0
14939,43650727,0.0
14940,43650706,0.0
14941,43647573,-1.0
14942,43646820,0.0
14943,43646694,0.0
14944,43646319,0.0
14945,43646191,-1.0
14946,43645997,0.0
14947,43645816,0.0
14948,43645467,0.0
14949,43641500,0.0
14950,43641082,0.0
14951,43634003,0.0
14952,43633966,0.0
14953,43633746,0.0
14954,43633658,-1.0
14955,43629419,0.0
14956,43610141,0.0
14957,43598555,0.0
14958,43586809,0.0
14959,43584918,0.0
14960,43581716,0.0
14961,43563813,0.0
14962,43561021,1.0
14963,43560678,0.0
14964,43560537,0.0
14965,43559964,0.0
14966,43552515,0.0
14967,43545982,0.0
14968,43544004,1.0
14969,43540310,0.0
14970,43539321,0.0
14971,43535428,0.0
14972,43535296,0.0
14973,43535244,0.0
14974,43534554,0.0
14975,43533153,1.0
14976,43532518,0.0
14977,43532086,0.0
14978,43532065,0.0
14979,43531838,0.0
14980,43531718,0.0
14981,43530815,0.0
14982,43529871,0.0
14983,43529826,0.0
14984,43528773,0.0
14985,43528652,0.0
14986,43525600,0.0
14987,43520242,0.0
14988,43519153,0.0
14989,43519091,0.0
14990,43519083,0.0
14991,43519078,0.0
14992,43517816,0.0
14993,43517813,0.0
14994,43517509,0.0
14995,43516198,0.0
14996,43516183,0.0
14997,43508793,0.0
14998,43508754,0.0
14999,43508753,0.0
15000,43508750,0.0
15001,43499051,0.0
15002,43494397,0.0
15003,43494158,0.0
15004,43490733,0.0
15005,43490659,0.0
15006,43480454,0.0
15007,43478127,0.0
15008,43478070,-1.0
15009,43478017,0.0
15010,43477921,0.0
15011,43476872,0.0
15012,43475692,0.0
15013,43475353,0.0
15014,43474693,0.0
15015,43472023,0.0
15016,43464733,0.0
15017,43464394,0.0
15018,43464079,0.0
15019,43464055,0.0
15020,43464025,0.0
15021,43459397,0.0
15022,43458670,0.0
15023,43458303,0.0
15024,43458185,0.0
15025,43457262,0.0
15026,43456762,0.0
15027,43456676,0.0
15028,43456517,0.0
15029,43456499,0.0
15030,43456480,0.0
15031,43456465,0.0
15032,43455562,0.0
15033,43454033,0.0
15034,43453934,0.0
15035,43453539,0.0
15036,43452268,0.0
15037,43450592,0.0
15038,43441353,0.0
15039,43436592,-1.0
15040,43436450,-1.0
15041,43433226,0.0
15042,43426099,0.0
15043,43425300,0.0
15044,43424533,0.0
15045,43413805,0.0
15046,43413661,0.0
15047,43412768,0.0
15048,43408281,0.0
15049,43408148,0.0
15050,43408018,0.0
15051,43401611,0.0
15052,43401601,0.0
15053,43386026,0.0
15054,43377451,0.0
15055,43369033,0.0
15056,43358137,0.0
15057,43354163,0.0
15058,43348281,0.0
15059,43345042,0.0
15060,43343651,0.0
15061,43343517,0.0
15062,43342824,0.0
15063,43341300,0.0
15064,43339182,0.0
15065,43329205,-1.0
15066,43321941,0.0
15067,43306073,0.0
15068,43302481,0.0
15069,43278984,0.0
15070,43277753,0.0
15071,43265945,0.0
15072,43264420,0.0
15073,43256995,-1.0
15074,43247611,0.0
15075,43246781,0.0
15076,43246409,0.0
15077,43238172,0.0
15078,43236737,0.0
15079,43233344,0.0
15080,43229019,0.0
15081,43226323,0.0
15082,43225028,0.0
15083,43224370,0.0
15084,43224224,0.0
15085,43223161,0.0
15086,43221636,0.0
15087,43221252,0.0
15088,43220494,0.0
15089,43220112,0.0
15090,43219366,0.0
15091,43217737,0.0
15092,43214988,0.0
15093,43214357,0.0
15094,43208501,0.0
15095,43205149,0.0
15096,43187831,0.0
15097,43187471,0.0
15098,43184345,0.0
15099,43169910,-1.0
15100,43162294,0.0
15101,43160825,0.0
15102,43157062,0.0
15103,43155497,0.0
15104,43154002,-1.0
15105,43149540,0.0
15106,43148710,0.0
15107,43147650,0.0
15108,43146447,0.0
15109,43145744,2.0
15110,43144693,0.0
15111,43144036,0.0
15112,43142400,0.0
15113,43137353,0.0
15114,43136505,0.0
15115,43133472,0.0
15116,43132231,0.0
15117,43132202,0.0
15118,43132179,0.0
15119,43131966,0.0
15120,43131770,0.0
15121,43130985,0.0
15122,43130712,0.0
15123,43130604,0.0
15124,43130527,0.0
15125,43129578,0.0
15126,43128761,0.0
15127,43128693,-1.0
15128,43128684,0.0
15129,43128643,0.0
15130,43123600,0.0
15131,43123010,0.0
15132,43120807,0.0
15133,43120680,0.0
15134,43118711,0.0
15135,43118700,0.0
15136,43117893,0.0
15137,43111243,0.0
15138,43110535,0.0
15139,43094887,0.0
15140,43094168,0.0
15141,43093428,0.0
15142,43091737,0.0
15143,43091249,0.0
15144,43087262,0.0
15145,43086133,0.0
15146,43085740,0.0
15147,43085221,0.0
15148,43085202,0.0
15149,43083964,0.0
15150,43083515,0.0
15151,43080860,0.0
15152,43077632,0.0
15153,43073023,0.0
15154,43062978,0.0
15155,43056342,0.0
15156,43053429,0.0
15157,43052375,0.0
15158,43052055,0.0
15159,43047521,0.0
15160,43045300,0.0
15161,43031416,0.0
15162,42995182,0.0
15163,42990366,0.0
15164,42981668,0.0
15165,42981491,0.0
15166,42975374,0.0
15167,42959161,0.0
15168,42959150,0.0
15169,42950463,0.0
15170,42940108,0.0
15171,42938705,0.0
15172,42938233,0.0
15173,42938005,0.0
15174,42937037,0.0
15175,42936861,0.0
15176,42916681,0.0
15177,42916504,0.0
15178,42915480,0.0
15179,42898107,0.0
15180,42896356,0.0
15181,42887197,0.0
15182,42886503,0.0
15183,42876007,0.0
15184,42875950,0.0
15185,42875309,0.0
15186,42873974,0.0
15187,42870718,0.0
15188,42866641,0.0
15189,42862394,0.0
15190,42851403,0.0
15191,42851344,0.0
15192,42851109,0.0
15193,42850985,0.0
15194,42846291,0.0
15195,42846246,0.0
15196,42846049,0.0
15197,42846032,0.0
15198,42845957,0.0
15199,42845350,0.0
15200,42845161,0.0
15201,42839272,0.0
15202,42837217,0.0
15203,42835387,1.0
15204,42835355,0.0
15205,42834303,0.0
15206,42834165,0.0
15207,42833344,0.0
15208,42832779,0.0
15209,42831806,0.0
15210,42831614,0.0
15211,42830497,0.0
15212,42829556,0.0
15213,42829143,0.0
15214,42827854,0.0
15215,42827804,0.0
15216,42827692,0.0
15217,42827528,0.0
15218,42827190,0.0
15219,42825919,0.0
15220,42824898,0.0
15221,42822202,0.0
15222,42816715,1.0
15223,42816594,0.0
15224,42814891,0.0
15225,42813408,0.0
15226,42813058,1.0
15227,42811607,0.0
15228,42811368,0.0
15229,42810767,0.0
15230,42810006,0.0
15231,42808957,0.0
15232,42808156,0.0
15233,42807232,0.0
15234,42805918,0.0
15235,42805866,0.0
15236,42804801,0.0
15237,42804133,0.0
15238,42803078,0.0
15239,42802821,0.0
15240,42801304,0.0
15241,42801267,0.0
15242,42801078,1.0
15243,42800748,0.0
15244,42800720,0.0
15245,42800649,0.0
15246,42800424,1.0
15247,42800272,0.0
15248,42800035,0.0
15249,42799754,0.0
15250,42799123,0.0
15251,42799064,0.0
15252,42798843,0.0
15253,42798758,0.0
15254,42798344,0.0
15255,42798151,0.0
15256,42797977,0.0
15257,42797974,0.0
15258,42797863,0.0
15259,42797523,0.0
15260,42797359,0.0
15261,42797201,0.0
15262,42796904,0.0
15263,42796745,0.0
15264,42796612,0.0
15265,42796601,0.0
15266,42796508,0.0
15267,42796295,0.0
15268,42796126,0.0
15269,42795817,0.0
15270,42795774,0.0
15271,42795766,0.0
15272,42795754,0.0
15273,42795681,0.0
15274,42795645,0.0
15275,42795617,0.0
15276,42795574,0.0
15277,42795401,-1.0
15278,42795374,0.0
15279,42795259,0.0
15280,42795024,0.0
15281,42794711,0.0
15282,42794379,0.0
15283,42794150,1.0
15284,42793893,0.0
15285,42793633,0.0
15286,42792766,0.0
15287,42792709,0.0
15288,42792630,0.0
15289,42792439,0.0
15290,42792153,0.0
15291,42791802,0.0
15292,42791324,0.0
15293,42791289,0.0
15294,42790851,0.0
15295,42790761,0.0
15296,42790210,0.0
15297,42790106,0.0
15298,42790026,0.0
15299,42789605,0.0
15300,42789324,0.0
15301,42788411,0.0
15302,42787859,0.0
15303,42787390,0.0
15304,42786730,0.0
15305,42786175,0.0
15306,42782788,0.0
15307,42782359,0.0
15308,42781707,0.0
15309,42781540,0.0
15310,42779718,0.0
15311,42779666,0.0
15312,42779508,-1.0
15313,42776246,0.0
15314,42775170,0.0
15315,42774073,0.0
15316,42773951,0.0
15317,42773890,0.0
15318,42773736,0.0
15319,42773606,0.0
15320,42773455,0.0
